33930,-0.01928322,-0.018511062
33940,-0.017354898,-0.016659956
33950,-0.015619408,-0.01499396
33960,-0.014057467,-0.013494563
33970,-0.01265172,-0.012145107
33980,-0.011386548,-0.010930596
33990,-0.010247893,-0.009837536
34000,-0.0092231035,-0.008853782
34010,-0.008300793,-0.007968403
34020,-0.007470714,-0.007171563
34030,-0.0067236423,-0.0064544063
34040,-0.0060512777,-0.0058089653
34050,-0.00544615,-0.0052280687
34060,-0.004901535,-0.004705262
34070,-0.004411381,-0.0042347354
34080,-0.003970243,-0.0038112618
34090,-0.0035732186,-0.0034301355
34100,-0.0032158967,-0.003087122
34110,-0.002894307,-0.0027784097
34120,-0.0026048762,-0.0025005687
34130,-0.0023443885,-0.002250512
34140,-0.0021099497,-0.0020254606
34150,-0.0018989547,-0.0018229145
34160,-0.0017090592,-0.001640623
34170,-0.0015381533,-0.0014765606
34180,-0.0013843379,-0.0013289045
34190,-0.0012459041,-0.001196014
34200,-0.0011213137,-0.0010764126
34210,-0.0010091823,-0.00096877135
34220,-0.0009082641,-0.0008718942
34230,-0.00081743766,-0.00078470475
34240,-0.00073569384,-0.00070623425
34250,-0.0006621244,-0.00063561084
34260,-0.000595912,-0.00057204976
34270,-0.0005363208,-0.0005148448
34280,-0.0004826887,-0.00046336028
34290,-0.0004344198,-0.00041702425
34300,-0.00039097783,-0.0003753218
34310,-0.00035188004,-0.00033778962
34320,-0.00031669202,-0.00030401064
34330,-0.0002850228,-0.00027360956
34340,-0.00025652052,-0.0002462486
34350,-0.00023086846,-0.00022162372
34360,-0.00020778162,-0.00019946134
34370,-0.00018700345,-0.0001795152
34380,-0.0001683031,-0.00016156369
34390,-0.00015147279,-0.00014540732
34400,-0.00013632551,-0.00013086658
34410,-0.00012269296,-0.00011777992
34420,-0.00011042366,-0.00010600193
34430,-0.00009938129,-0.00009540173
34440,-0.00008944316,-0.00008586155
34450,-0.00008049884,-0.0000772754
34460,-0.00007244895,-0.00006954786
34470,-0.000065204054,-0.00006259307
34480,-0.000058683647,-0.00005633376
34490,-0.00005281528,-0.000050700382
34500,-0.00004753375,-0.000045630342
